distance_km,weather,day_of_week,time_of_day,train_type,delay_min,congestion,train_no
53.0,Clear,Sunday,Morning,Express,15.3,Medium,97010
53.0,Clear,Saturday,Evening,Express,38.6,Medium,97010
53.0,Clear,Wednesday,Afternoon,Express,3.2,Low,97010
53.0,Clear,Sunday,Morning,Express,121.7,High,97011
53.0,Rainy,Friday,Afternoon,Express,28.7,Medium,97011
53.0,Clear,Saturday,Afternoon,Express,42.1,High,97011
44.0,Rainy,Tuesday,Night,Express,40.2,High,97012
44.0,Clear,Wednesday,Afternoon,Express,101.7,High,97012
44.0,Clear,Wednesday,Afternoon,Express,72.2,High,97012
35.0,Rainy,Sunday,Morning,Express,148.1,High,97013
35.0,Clear,Wednesday,Morning,Express,0.0,Low,97013
35.0,Rainy,Friday,Evening,Express,19.4,Medium,97013
53.0,Clear,Tuesday,Morning,Express,110.2,High,97014
53.0,Foggy,Thursday,Late Night,Express,0.0,Low,97014
53.0,Clear,Friday,Night,Express,46.1,High,97014
53.0,Clear,Friday,Late Night,Express,0.0,Low,97015
53.0,Rainy,Sunday,Afternoon,Express,0.0,Low,97015
53.0,Foggy,Thursday,Late Night,Express,129.3,High,97015
53.0,Clear,Wednesday,Afternoon,Express,65.5,High,97016
53.0,Rainy,Wednesday,Night,Express,96.1,High,97016
53.0,Foggy,Sunday,Evening,Express,156.9,High,97016
53.0,Clear,Saturday,Morning,Express,55.0,High,97017
53.0,Clear,Thursday,Night,Express,7.5,Low,97017
53.0,Foggy,Saturday,Late Night,Express,30.4,Medium,97017
53.0,Clear,Monday,Night,Express,27.8,Medium,97018
53.0,Clear,Thursday,Late Night,Express,83.8,High,97018
53.0,Clear,Friday,Late Night,Express,0.0,Low,97018
53.0,Rainy,Wednesday,Night,Express,16.6,Medium,97019
53.0,Rainy,Saturday,Afternoon,Express,0.0,Low,97019
53.0,Rainy,Sunday,Late Night,Express,93.3,High,97019
53.0,Clear,Wednesday,Evening,Express,134.5,High,97020
53.0,Foggy,Monday,Night,Express,77.0,High,97020
53.0,Rainy,Sunday,Morning,Express,113.5,High,97020
53.0,Rainy,Tuesday,Night,Express,50.0,High,97021
53.0,Clear,Monday,Night,Express,53.4,High,97021
53.0,Rainy,Monday,Morning,Express,135.5,High,97021
53.0,Foggy,Sunday,Morning,Express,133.3,High,97022
53.0,Clear,Tuesday,Afternoon,Express,56.4,High,97022
53.0,Clear,Tuesday,Afternoon,Express,67.8,High,97022
44.0,Clear,Thursday,Afternoon,Express,0.0,Low,97023
44.0,Rainy,Thursday,Afternoon,Express,55.2,High,97023
44.0,Foggy,Thursday,Evening,Express,101.9,High,97023
53.0,Clear,Friday,Morning,Express,89.6,High,97024
53.0,Clear,Friday,Night,Express,33.8,Medium,97024
53.0,Clear,Wednesday,Afternoon,Express,42.5,High,97024
53.0,Clear,Saturday,Afternoon,Express,8.9,Low,97025
53.0,Foggy,Tuesday,Evening,Express,0.0,Low,97025
53.0,Clear,Tuesday,Night,Express,68.7,High,97025
44.0,Foggy,Wednesday,Late Night,Express,0.0,Low,97026
44.0,Foggy,Saturday,Late Night,Express,45.8,High,97026
44.0,Clear,Tuesday,Evening,Express,6.2,Low,97026
53.0,Rainy,Wednesday,Late Night,Express,99.1,High,97027
53.0,Clear,Saturday,Morning,Express,59.4,High,97027
53.0,Rainy,Saturday,Late Night,Express,31.8,Medium,97027
44.0,Foggy,Friday,Afternoon,Express,138.0,High,97028
44.0,Clear,Sunday,Morning,Express,193.3,High,97028
44.0,Clear,Sunday,Evening,Express,75.4,High,97028
53.0,Clear,Thursday,Night,Express,20.2,Medium,97029
53.0,Foggy,Friday,Evening,Express,161.1,High,97029
53.0,Rainy,Tuesday,Afternoon,Express,0.0,Low,97029
53.0,Foggy,Thursday,Evening,Express,79.9,High,97030
53.0,Rainy,Thursday,Night,Express,163.3,High,97030
53.0,Foggy,Friday,Night,Express,79.4,High,97030
53.0,Clear,Tuesday,Late Night,Express,28.2,Medium,97031
53.0,Clear,Saturday,Morning,Express,66.9,High,97031
53.0,Rainy,Thursday,Afternoon,Express,30.3,Medium,97031
53.0,Clear,Friday,Afternoon,Express,63.5,High,97032
53.0,Rainy,Wednesday,Night,Express,85.4,High,97032
53.0,Rainy,Tuesday,Evening,Express,37.5,Medium,97032
20.0,Foggy,Monday,Evening,Express,0.0,Low,97033
20.0,Foggy,Sunday,Late Night,Express,72.8,High,97033
20.0,Clear,Saturday,Evening,Express,204.2,High,97033
53.0,Rainy,Wednesday,Morning,Express,37.3,Medium,97034
53.0,Rainy,Sunday,Evening,Express,0.0,Low,97034
53.0,Rainy,Tuesday,Evening,Express,107.1,High,97034
44.0,Foggy,Wednesday,Afternoon,Express,171.3,High,97035
44.0,Foggy,Friday,Late Night,Express,83.6,High,97035
44.0,Rainy,Tuesday,Evening,Express,178.5,High,97035
53.0,Clear,Friday,Morning,Express,115.8,High,97036
53.0,Rainy,Sunday,Afternoon,Express,109.1,High,97036
53.0,Foggy,Wednesday,Morning,Express,30.5,Medium,97036
53.0,Rainy,Sunday,Night,Express,72.0,High,97037
53.0,Foggy,Saturday,Evening,Express,93.3,High,97037
53.0,Foggy,Friday,Late Night,Express,48.5,High,97037
53.0,Clear,Monday,Morning,Express,36.5,Medium,97038
53.0,Foggy,Sunday,Night,Express,78.1,High,97038
53.0,Clear,Monday,Late Night,Express,0.0,Low,97038
53.0,Foggy,Wednesday,Night,Express,99.7,High,97039
53.0,Foggy,Friday,Afternoon,Express,0.0,Low,97039
53.0,Clear,Friday,Late Night,Express,23.3,Medium,97039
53.0,Rainy,Thursday,Night,Express,68.6,High,97040
53.0,Rainy,Monday,Morning,Express,0.0,Low,97040
53.0,Foggy,Tuesday,Evening,Express,0.0,Low,97040
53.0,Rainy,Friday,Morning,Express,47.8,High,97041
53.0,Foggy,Friday,Afternoon,Express,0.0,Low,97041
53.0,Rainy,Wednesday,Evening,Express,109.5,High,97041
37.0,Foggy,Saturday,Late Night,Express,0.0,Low,97042
37.0,Foggy,Saturday,Evening,Express,258.5,High,97042
37.0,Clear,Sunday,Afternoon,Express,42.5,High,97042
44.0,Foggy,Saturday,Morning,Express,111.2,High,97043
44.0,Rainy,Thursday,Afternoon,Express,0.0,Low,97043
44.0,Clear,Thursday,Evening,Express,55.0,High,97043
53.0,Foggy,Saturday,Morning,Express,95.0,High,97044
53.0,Rainy,Friday,Night,Express,0.0,Low,97044
53.0,Clear,Sunday,Evening,Express,56.9,High,97044
44.0,Rainy,Monday,Late Night,Express,21.0,Medium,97045
44.0,Rainy,Wednesday,Evening,Express,45.2,High,97045
44.0,Rainy,Friday,Afternoon,Express,67.0,High,97045
20.0,Clear,Friday,Evening,Express,25.4,Medium,97046
20.0,Clear,Friday,Evening,Express,70.7,High,97046
20.0,Clear,Friday,Evening,Express,49.7,High,97046
53.0,Clear,Thursday,Late Night,Express,42.6,High,97047
53.0,Rainy,Friday,Evening,Express,31.1,Medium,97047
53.0,Clear,Saturday,Morning,Express,0.0,Low,97047
53.0,Foggy,Tuesday,Late Night,Express,7.6,Low,97048
53.0,Clear,Wednesday,Morning,Express,123.7,High,97048
53.0,Foggy,Thursday,Night,Express,119.1,High,97048
53.0,Foggy,Sunday,Night,Express,148.2,High,97049
53.0,Foggy,Sunday,Evening,Express,204.1,High,97049
53.0,Rainy,Friday,Morning,Express,39.7,Medium,97049
44.0,Rainy,Thursday,Morning,Express,95.8,High,97050
44.0,Rainy,Monday,Night,Express,53.9,High,97050
44.0,Rainy,Saturday,Morning,Express,159.8,High,97050
37.0,Rainy,Saturday,Late Night,Express,32.7,Medium,97051
37.0,Rainy,Sunday,Evening,Express,79.5,High,97051
37.0,Foggy,Monday,Morning,Express,88.3,High,97051
53.0,Rainy,Thursday,Night,Express,80.1,High,97052
53.0,Clear,Thursday,Afternoon,Express,69.1,High,97052
53.0,Clear,Thursday,Evening,Express,52.5,High,97052
53.0,Clear,Tuesday,Morning,Express,53.3,High,97053
53.0,Rainy,Friday,Night,Express,74.0,High,97053
53.0,Foggy,Wednesday,Night,Express,149.1,High,97053
53.0,Clear,Thursday,Evening,Express,0.0,Low,97054
53.0,Foggy,Thursday,Night,Express,0.0,Low,97054
53.0,Rainy,Tuesday,Night,Express,80.1,High,97054
53.0,Rainy,Tuesday,Morning,Express,85.5,High,97055
53.0,Clear,Monday,Morning,Express,66.8,High,97055
53.0,Foggy,Wednesday,Afternoon,Express,101.3,High,97055
20.0,Rainy,Thursday,Late Night,Express,47.4,High,97056
20.0,Clear,Wednesday,Evening,Express,15.3,Medium,97056
20.0,Rainy,Friday,Late Night,Express,77.4,High,97056
53.0,Foggy,Wednesday,Evening,Express,70.6,High,97057
53.0,Foggy,Friday,Morning,Express,47.5,High,97057
53.0,Foggy,Monday,Evening,Express,135.7,High,97057
53.0,Foggy,Thursday,Late Night,Express,77.2,High,97058
53.0,Foggy,Saturday,Afternoon,Express,100.2,High,97058
53.0,Clear,Saturday,Night,Express,134.1,High,97058
53.0,Rainy,Sunday,Afternoon,Express,151.9,High,97059
53.0,Foggy,Saturday,Late Night,Express,120.8,High,97059
53.0,Clear,Tuesday,Late Night,Express,98.9,High,97059
53.0,Clear,Monday,Night,Express,29.6,Medium,97060
53.0,Clear,Friday,Evening,Express,26.3,Medium,97060
53.0,Rainy,Tuesday,Morning,Express,129.7,High,97060
53.0,Clear,Saturday,Afternoon,Express,35.8,Medium,97061
53.0,Foggy,Monday,Late Night,Express,44.9,High,97061
53.0,Rainy,Saturday,Night,Express,0.0,Low,97061
53.0,Clear,Thursday,Afternoon,Express,66.9,High,97062
53.0,Clear,Wednesday,Afternoon,Express,0.0,Low,97062
53.0,Clear,Wednesday,Night,Express,28.8,Medium,97062
44.0,Foggy,Monday,Morning,Express,80.4,High,97063
44.0,Rainy,Wednesday,Afternoon,Express,25.1,Medium,97063
44.0,Foggy,Saturday,Night,Express,0.0,Low,97063
37.0,Foggy,Monday,Night,Express,0.0,Low,97064
37.0,Foggy,Monday,Evening,Express,11.1,Low,97064
37.0,Clear,Saturday,Evening,Express,96.8,High,97064
53.0,Rainy,Thursday,Night,Express,66.2,High,97065
53.0,Clear,Tuesday,Night,Express,31.7,Medium,97065
53.0,Clear,Friday,Evening,Express,0.0,Low,97065
53.0,Clear,Monday,Late Night,Express,38.4,Medium,97066
53.0,Foggy,Tuesday,Night,Express,0.0,Low,97066
53.0,Foggy,Friday,Night,Express,0.0,Low,97066
53.0,Rainy,Monday,Morning,Express,51.9,High,97067
53.0,Foggy,Monday,Late Night,Express,16.6,Medium,97067
53.0,Foggy,Friday,Afternoon,Express,161.3,High,97067
53.0,Clear,Sunday,Evening,Express,61.1,High,97068
53.0,Foggy,Monday,Evening,Express,219.0,High,97068
53.0,Clear,Saturday,Night,Express,16.9,Medium,97068
53.0,Foggy,Saturday,Morning,Express,162.8,High,97069
53.0,Foggy,Wednesday,Afternoon,Express,40.9,High,97069
53.0,Foggy,Saturday,Late Night,Express,145.3,High,97069
53.0,Foggy,Thursday,Late Night,Express,33.9,Medium,97070
53.0,Rainy,Wednesday,Afternoon,Express,99.4,High,97070
53.0,Foggy,Monday,Evening,Express,0.0,Low,97070
53.0,Foggy,Sunday,Evening,Express,43.5,High,97071
53.0,Foggy,Tuesday,Evening,Express,62.4,High,97071
53.0,Clear,Friday,Evening,Express,137.0,High,97071
44.0,Rainy,Friday,Evening,Express,0.0,Low,97072
44.0,Clear,Thursday,Late Night,Express,17.1,Medium,97072
44.0,Rainy,Saturday,Night,Express,36.7,Medium,97072
20.0,Rainy,Thursday,Night,Express,0.0,Low,97073
20.0,Rainy,Sunday,Afternoon,Express,27.9,Medium,97073
20.0,Foggy,Thursday,Night,Express,0.0,Low,97073
53.0,Foggy,Monday,Late Night,Express,0.0,Low,97074
53.0,Rainy,Saturday,Evening,Express,59.2,High,97074
53.0,Clear,Sunday,Late Night,Express,20.0,Medium,97074
53.0,Clear,Sunday,Evening,Express,37.3,Medium,97075
53.0,Clear,Saturday,Afternoon,Express,64.8,High,97075
53.0,Clear,Tuesday,Night,Express,0.0,Low,97075
53.0,Clear,Thursday,Afternoon,Express,120.4,High,97076
53.0,Foggy,Sunday,Evening,Express,79.6,High,97076
53.0,Clear,Monday,Late Night,Express,68.3,High,97076
37.0,Foggy,Wednesday,Evening,Express,0.0,Low,97077
37.0,Rainy,Friday,Late Night,Express,2.1,Low,97077
37.0,Clear,Monday,Afternoon,Express,70.0,High,97077
53.0,Foggy,Tuesday,Evening,Express,51.1,High,97078
53.0,Rainy,Wednesday,Afternoon,Express,0.0,Low,97078
53.0,Foggy,Monday,Late Night,Express,0.0,Low,97078
53.0,Foggy,Monday,Afternoon,Express,116.2,High,97079
53.0,Rainy,Saturday,Night,Express,110.6,High,97079
53.0,Foggy,Sunday,Night,Express,79.3,High,97079
53.0,Rainy,Saturday,Evening,Express,36.6,Medium,97080
53.0,Foggy,Friday,Afternoon,Express,0.0,Low,97080
53.0,Rainy,Sunday,Morning,Express,73.7,High,97080
53.0,Clear,Sunday,Morning,Express,0.0,Low,97081
53.0,Rainy,Saturday,Afternoon,Express,9.9,Low,97081
53.0,Foggy,Monday,Night,Express,138.9,High,97081
53.0,Clear,Friday,Morning,Express,0.0,Low,97082
53.0,Clear,Tuesday,Night,Express,57.4,High,97082
53.0,Rainy,Sunday,Night,Express,147.1,High,97082
53.0,Rainy,Monday,Afternoon,Express,106.9,High,97083
53.0,Foggy,Sunday,Afternoon,Express,100.4,High,97083
53.0,Clear,Thursday,Evening,Express,22.3,Medium,97083
53.0,Clear,Wednesday,Evening,Express,11.3,Low,97084
53.0,Clear,Thursday,Night,Express,0.0,Low,97084
53.0,Clear,Tuesday,Late Night,Express,26.2,Medium,97084
53.0,Foggy,Thursday,Morning,Express,44.4,High,97085
53.0,Rainy,Wednesday,Evening,Express,12.2,Low,97085
53.0,Rainy,Saturday,Night,Express,61.9,High,97085
20.0,Foggy,Sunday,Night,Express,65.4,High,97086
20.0,Rainy,Tuesday,Morning,Express,17.6,Medium,97086
20.0,Rainy,Thursday,Morning,Express,201.2,High,97086
44.0,Clear,Sunday,Morning,Express,102.4,High,97087
44.0,Clear,Wednesday,Late Night,Express,50.7,High,97087
44.0,Foggy,Thursday,Evening,Express,66.6,High,97087
53.0,Rainy,Friday,Afternoon,Express,103.6,High,97088
53.0,Foggy,Wednesday,Afternoon,Express,0.0,Low,97088
53.0,Foggy,Friday,Night,Express,118.5,High,97088
53.0,Rainy,Thursday,Afternoon,Express,42.4,High,97089
53.0,Clear,Thursday,Morning,Express,0.0,Low,97089
53.0,Foggy,Sunday,Morning,Express,87.3,High,97089
53.0,Foggy,Wednesday,Late Night,Express,26.8,Medium,97090
53.0,Foggy,Friday,Night,Express,245.8,High,97090
53.0,Clear,Saturday,Morning,Express,97.9,High,97090
53.0,Foggy,Sunday,Night,Express,174.2,High,97091
53.0,Foggy,Friday,Morning,Express,222.8,High,97091
53.0,Foggy,Sunday,Night,Express,64.8,High,97091
44.0,Rainy,Sunday,Late Night,Express,20.7,Medium,97092
44.0,Clear,Friday,Evening,Express,0.0,Low,97092
44.0,Foggy,Friday,Morning,Express,0.4,Low,97092
53.0,Foggy,Tuesday,Night,Express,90.9,High,97093
53.0,Clear,Tuesday,Late Night,Express,16.5,Medium,97093
53.0,Rainy,Wednesday,Late Night,Express,50.3,High,97093
20.0,Clear,Saturday,Late Night,Express,0.0,Low,97094
20.0,Rainy,Friday,Morning,Express,127.0,High,97094
20.0,Rainy,Monday,Night,Express,110.4,High,97094
53.0,Rainy,Sunday,Night,Express,0.0,Low,97095
53.0,Clear,Monday,Morning,Express,73.2,High,97095
53.0,Clear,Wednesday,Morning,Express,118.4,High,97095
53.0,Rainy,Sunday,Morning,Express,229.1,High,97096
53.0,Foggy,Monday,Evening,Express,32.2,Medium,97096
53.0,Rainy,Thursday,Evening,Express,125.6,High,97096
37.0,Foggy,Sunday,Evening,Express,216.3,High,97097
37.0,Foggy,Sunday,Morning,Express,129.8,High,97097
37.0,Clear,Thursday,Afternoon,Express,96.8,High,97097
44.0,Clear,Thursday,Late Night,Express,26.4,Medium,97098
44.0,Clear,Thursday,Evening,Express,68.5,High,97098
44.0,Clear,Monday,Late Night,Express,8.0,Low,97098
35.0,Clear,Sunday,Afternoon,Express,34.7,Medium,97099
35.0,Rainy,Tuesday,Evening,Express,89.5,High,97099
35.0,Clear,Sunday,Night,Express,7.8,Low,97099
53.0,Foggy,Thursday,Afternoon,Express,47.1,High,97100
53.0,Foggy,Tuesday,Night,Express,96.7,High,97100
53.0,Clear,Saturday,Morning,Express,218.8,High,97100
53.0,Rainy,Monday,Night,Express,0.0,Low,97101
53.0,Clear,Thursday,Afternoon,Express,128.8,High,97101
53.0,Foggy,Saturday,Morning,Express,73.5,High,97101
53.0,Rainy,Saturday,Night,Express,133.3,High,97102
53.0,Foggy,Friday,Afternoon,Express,173.9,High,97102
53.0,Clear,Thursday,Night,Express,99.2,High,97102
53.0,Foggy,Tuesday,Afternoon,Express,9.7,Low,97103
53.0,Rainy,Monday,Afternoon,Express,41.1,High,97103
53.0,Clear,Wednesday,Afternoon,Express,33.7,Medium,97103
53.0,Clear,Wednesday,Morning,Express,27.6,Medium,97104
53.0,Foggy,Sunday,Late Night,Express,121.1,High,97104
53.0,Rainy,Tuesday,Night,Express,41.3,High,97104
53.0,Clear,Saturday,Afternoon,Express,0.0,Low,97105
53.0,Foggy,Thursday,Late Night,Express,12.2,Low,97105
53.0,Clear,Monday,Late Night,Express,0.0,Low,97105
53.0,Clear,Monday,Late Night,Express,20.4,Medium,97106
53.0,Clear,Friday,Morning,Express,107.4,High,97106
53.0,Rainy,Friday,Late Night,Express,11.5,Low,97106
44.0,Rainy,Wednesday,Afternoon,Express,27.0,Medium,97107
44.0,Foggy,Tuesday,Morning,Express,51.0,High,97107
44.0,Foggy,Friday,Evening,Express,103.6,High,97107
53.0,Clear,Tuesday,Night,Express,51.4,High,97108
53.0,Rainy,Thursday,Evening,Express,127.6,High,97108
53.0,Foggy,Sunday,Late Night,Express,172.8,High,97108
35.0,Foggy,Tuesday,Late Night,Express,45.5,High,97109
35.0,Rainy,Saturday,Evening,Express,154.2,High,97109
35.0,Foggy,Friday,Morning,Express,0.0,Low,97109
44.0,Foggy,Friday,Night,Express,37.9,Medium,97110
44.0,Clear,Tuesday,Afternoon,Express,24.7,Medium,97110
44.0,Foggy,Sunday,Morning,Express,0.0,Low,97110
53.0,Rainy,Tuesday,Afternoon,Express,19.5,Medium,97111
53.0,Clear,Friday,Late Night,Express,28.7,Medium,97111
53.0,Clear,Friday,Afternoon,Express,19.8,Medium,97111
53.0,Clear,Wednesday,Night,Express,128.5,High,97112
53.0,Rainy,Sunday,Morning,Express,124.4,High,97112
53.0,Clear,Thursday,Late Night,Express,90.9,High,97112
53.0,Clear,Wednesday,Evening,Express,116.7,High,97113
53.0,Rainy,Monday,Evening,Express,17.9,Medium,97113
53.0,Rainy,Thursday,Evening,Express,69.2,High,97113
53.0,Rainy,Tuesday,Evening,Express,30.4,Medium,97114
53.0,Clear,Monday,Evening,Express,38.7,Medium,97114
53.0,Clear,Sunday,Night,Express,0.0,Low,97114
44.0,Foggy,Sunday,Morning,Express,44.2,High,97115
44.0,Rainy,Sunday,Morning,Express,110.2,High,97115
44.0,Clear,Friday,Evening,Express,77.0,High,97115
37.0,Foggy,Wednesday,Morning,Express,95.6,High,97116
37.0,Foggy,Monday,Morning,Express,76.0,High,97116
37.0,Foggy,Sunday,Night,Express,122.2,High,97116
53.0,Clear,Sunday,Night,Express,27.4,Medium,97117
53.0,Foggy,Friday,Night,Express,174.2,High,97117
53.0,Foggy,Thursday,Night,Express,0.0,Low,97117
20.0,Rainy,Saturday,Afternoon,Express,121.3,High,97118
20.0,Rainy,Monday,Morning,Express,110.3,High,97118
20.0,Rainy,Sunday,Evening,Express,16.3,Medium,97118
53.0,Rainy,Thursday,Evening,Express,39.4,Medium,97119
53.0,Foggy,Tuesday,Evening,Express,105.6,High,97119
53.0,Rainy,Tuesday,Evening,Express,123.5,High,97119
44.0,Rainy,Thursday,Afternoon,Express,0.0,Low,97120
44.0,Clear,Thursday,Afternoon,Express,67.6,High,97120
44.0,Foggy,Sunday,Late Night,Express,22.9,Medium,97120
44.0,Rainy,Thursday,Afternoon,Express,125.9,High,97121
44.0,Clear,Wednesday,Evening,Express,0.0,Low,97121
44.0,Rainy,Thursday,Late Night,Express,146.3,High,97121
53.0,Foggy,Tuesday,Morning,Express,0.0,Low,97122
53.0,Clear,Friday,Night,Express,110.7,High,97122
53.0,Rainy,Wednesday,Morning,Express,60.2,High,97122
44.0,Foggy,Thursday,Afternoon,Express,4.1,Low,97123
44.0,Foggy,Monday,Afternoon,Express,82.0,High,97123
44.0,Clear,Monday,Late Night,Express,59.9,High,97123
53.0,Clear,Saturday,Evening,Express,0.0,Low,97124
53.0,Foggy,Tuesday,Evening,Express,124.3,High,97124
53.0,Rainy,Tuesday,Morning,Express,64.5,High,97124
53.0,Foggy,Monday,Night,Express,94.4,High,97125
53.0,Foggy,Wednesday,Late Night,Express,40.7,High,97125
53.0,Clear,Sunday,Late Night,Express,10.5,Low,97125
44.0,Foggy,Thursday,Late Night,Express,0.0,Low,97126
44.0,Clear,Saturday,Night,Express,79.7,High,97126
44.0,Rainy,Monday,Morning,Express,126.2,High,97126
53.0,Clear,Wednesday,Night,Express,56.8,High,97127
53.0,Foggy,Thursday,Late Night,Express,65.9,High,97127
53.0,Rainy,Sunday,Late Night,Express,87.9,High,97127
53.0,Clear,Sunday,Night,Express,101.2,High,97128
53.0,Clear,Thursday,Night,Express,0.0,Low,97128
53.0,Foggy,Wednesday,Afternoon,Express,0.0,Low,97128
53.0,Rainy,Monday,Morning,Express,213.1,High,97129
53.0,Rainy,Saturday,Late Night,Express,0.0,Low,97129
53.0,Foggy,Monday,Afternoon,Express,0.0,Low,97129
20.0,Foggy,Wednesday,Morning,Express,49.4,High,97130
20.0,Foggy,Sunday,Evening,Express,0.0,Low,97130
20.0,Rainy,Wednesday,Late Night,Express,19.5,Medium,97130
37.0,Clear,Monday,Evening,Express,0.0,Low,97131
37.0,Foggy,Sunday,Evening,Express,60.2,High,97131
37.0,Clear,Friday,Evening,Express,73.4,High,97131
44.0,Rainy,Monday,Late Night,Express,23.4,Medium,97132
44.0,Rainy,Tuesday,Morning,Express,35.8,Medium,97132
44.0,Rainy,Saturday,Night,Express,81.7,High,97132
53.0,Clear,Monday,Night,Express,78.0,High,97133
53.0,Rainy,Monday,Morning,Express,203.7,High,97133
53.0,Foggy,Monday,Evening,Express,56.9,High,97133
44.0,Clear,Monday,Late Night,Express,85.0,High,97134
44.0,Rainy,Friday,Morning,Express,169.4,High,97134
44.0,Foggy,Tuesday,Evening,Express,0.0,Low,97134
44.0,Rainy,Friday,Afternoon,Express,0.0,Low,97135
44.0,Clear,Thursday,Night,Express,12.0,Low,97135
44.0,Foggy,Monday,Evening,Express,200.3,High,97135
53.0,Foggy,Friday,Late Night,Express,22.3,Medium,97136
53.0,Foggy,Thursday,Evening,Express,0.0,Low,97136
53.0,Foggy,Wednesday,Night,Express,38.2,Medium,97136
44.0,Foggy,Monday,Afternoon,Express,0.0,Low,97137
44.0,Foggy,Wednesday,Morning,Express,0.0,Low,97137
44.0,Foggy,Wednesday,Evening,Express,22.6,Medium,97137
44.0,Foggy,Thursday,Morning,Express,95.8,High,97138
44.0,Rainy,Saturday,Afternoon,Express,152.2,High,97138
44.0,Clear,Friday,Late Night,Express,58.4,High,97138
53.0,Clear,Friday,Late Night,Express,0.0,Low,97139
53.0,Clear,Sunday,Night,Express,22.3,Medium,97139
53.0,Rainy,Monday,Morning,Express,78.2,High,97139
37.0,Foggy,Wednesday,Night,Express,35.9,Medium,97140
37.0,Clear,Friday,Late Night,Express,22.5,Medium,97140
37.0,Rainy,Sunday,Late Night,Express,0.0,Low,97140
44.0,Clear,Saturday,Late Night,Express,0.0,Low,97141
44.0,Foggy,Saturday,Night,Express,38.9,Medium,97141
44.0,Rainy,Monday,Night,Express,0.0,Low,97141
53.0,Foggy,Friday,Late Night,Express,90.6,High,97142
53.0,Rainy,Saturday,Afternoon,Express,0.0,Low,97142
53.0,Foggy,Monday,Afternoon,Express,112.9,High,97142
44.0,Foggy,Wednesday,Night,Express,86.8,High,97143
44.0,Foggy,Sunday,Evening,Express,31.2,Medium,97143
44.0,Rainy,Thursday,Late Night,Express,82.7,High,97143
53.0,Foggy,Thursday,Morning,Express,152.0,High,97144
53.0,Rainy,Wednesday,Late Night,Express,22.8,Medium,97144
53.0,Clear,Sunday,Afternoon,Express,22.3,Medium,97144
44.0,Clear,Saturday,Morning,Express,146.7,High,97145
44.0,Foggy,Tuesday,Afternoon,Express,72.4,High,97145
44.0,Clear,Thursday,Morning,Express,112.2,High,97145
53.0,Rainy,Tuesday,Night,Express,0.0,Low,97146
53.0,Clear,Saturday,Night,Express,50.4,High,97146
53.0,Rainy,Tuesday,Night,Express,0.0,Low,97146
53.0,Foggy,Tuesday,Late Night,Express,39.1,Medium,97147
53.0,Rainy,Friday,Morning,Express,154.4,High,97147
53.0,Foggy,Saturday,Evening,Express,288.5,High,97147
37.0,Clear,Tuesday,Morning,Express,0.0,Low,97148
37.0,Foggy,Friday,Afternoon,Express,29.6,Medium,97148
37.0,Rainy,Saturday,Afternoon,Express,62.2,High,97148
